SU_ID,source,alter,UniqueID1,ParentUniqueID1
22223734,0,0,3002379,3002379
22223734,1,1,3002380,3002379
22223734,2,1,3002381,3002379
22223734,2,2,3002382,3002379
22223734,2,3,3002383,3002379
22223734,2,4,3002384,3002379
22223734,2,5,3002385,3002379
22223735,0,0,3000090,3000090
22223735,1,1,3002386,3000090
22223735,2,1,3002387,3000090
22223735,2,2,3002388,3000090
22223735,2,3,3002389,3000090
22223739,0,0,3002390,3002390
22223739,1,1,3002391,3002390
22223739,1,2,3002392,3002390
22223739,2,1,3002393,3002390
22223746,0,0,3002394,3002394
22223746,1,1,3002395,3002394
22223746,1,2,3002396,3002394
22223746,2,1,3002397,3002394
22223746,2,2,3002398,3002394
22223746,2,3,3000209,3002394
22223746,2,4,3002399,3002394
22223746,2,5,3002400,3002394
22223748,0,0,3000235,3000235
22223748,1,1,3002401,3000235
22223748,2,1,3002402,3000235
22223748,2,2,3002403,3000235
22223748,2,3,3002404,3000235
22223749,0,0,3002405,3002405
22223749,1,1,3002406,3002405
22223749,1,2,3002407,3002405
22223749,1,3,3002408,3002405
22223749,2,1,3002409,3002405
22223749,2,2,3002410,3002405
22223750,0,0,3002411,3002411
22223750,1,1,3002412,3002411
22223750,1,2,3002413,3002411
22223790,0,0,3000097,3000097
22223790,1,1,3002414,3000097
22223790,2,1,3002415,3000097
22223791,0,0,3002416,3002416
22223791,1,1,3002417,3002416
22223791,2,1,3002418,3002416
22223792,0,0,3000105,3000105
22223792,1,1,3002419,3000105
22223792,1,2,3002420,3000105
22223792,1,3,3002421,3000105
22223792,1,4,3002422,3000105
22223792,1,5,3002423,3000105
22223792,2,1,3002424,3000105
22223792,2,2,3002425,3000105
22223792,2,3,3002426,3000105
22223792,2,4,3002427,3000105
22223792,2,5,3002428,3000105
22223808,0,0,3002429,3002429
22223808,1,1,3002430,3002429
22223808,1,2,3002431,3002429
22223808,2,1,3002432,3002429
22223808,2,2,3002433,3002429
22223808,2,3,3002434,3002429
22223808,2,6,3002435,3002429
22223816,0,0,3002436,3002436
22223816,1,1,3002437,3002436
22223816,1,2,3000069,3002436
22223816,2,1,3000069,3002436
22223820,0,0,3002438,3002438
22223820,1,1,3000275,3002438
22223820,1,2,3002439,3002438
22223820,1,3,3002440,3002438
22223820,2,1,3000275,3002438
22223826,0,0,3002441,3002441
22223826,1,1,3002442,3002441
22223826,1,2,3002443,3002441
22223826,1,3,3002444,3002441
22223826,2,1,3002445,3002441
22223826,2,2,3002446,3002441
22223838,0,0,3002447,3002447
22223838,1,1,3002448,3002447
22223838,1,2,3002449,3002447
22223838,2,1,3002450,3002447
22223838,2,2,3002451,3002447
22223838,2,3,3002452,3002447
22223838,2,4,3002453,3002447
22223838,2,5,3002454,3002447
22223839,0,0,3002455,3002455
22223839,1,1,3002456,3002455
22223839,1,2,3000273,3002455
22223839,2,1,3002457,3002455
22223840,0,0,3002458,3002458
22223840,1,1,3002459,3002458
22223840,1,2,3002460,3002458
22223840,1,3,3002461,3002458
22223840,2,1,3002462,3002458
22223841,0,0,3002463,3002463
22223841,1,1,3000273,3002463
22223841,2,1,3002464,3002463
22223850,0,0,3002465,3002465
22223850,1,1,3002466,3002465
22223850,1,2,3002467,3002465
22223850,1,3,3002468,3002465
22223850,1,4,3002469,3002465
22223868,0,0,3000106,3000106
22223868,1,1,3002470,3000106
22223868,1,2,3002471,3000106
22223868,2,1,3002472,3000106
22223880,0,0,3002473,3002473
22223880,1,1,3002474,3002473
22223880,1,2,3002475,3002473
22223881,0,0,3000276,3000276
22223881,1,1,3002476,3000276
22223881,1,2,3000277,3000276
22223881,2,1,3002477,3000276
22223881,2,2,3002478,3000276
22223882,0,0,3002479,3002479
22223882,1,1,3000278,3002479
22223882,1,2,3002480,3002479
22223882,1,3,3002481,3002479
22223882,1,4,3002482,3002479
22223882,2,1,3002483,3002479
22223882,2,2,3002484,3002479
22223882,2,3,3002485,3002479
22223883,0,0,3002486,3002486
22223883,1,1,3002487,3002486
22223883,1,2,3002488,3002486
22223883,2,1,3002489,3002486
22223883,2,2,3002490,3002486
22223883,2,3,3002491,3002486
22223884,0,0,3002492,3002492
22223884,1,1,3002493,3002492
22223884,1,2,3002494,3002492
22223884,1,3,3002495,3002492
22223884,2,1,3002496,3002492
22223884,2,2,3002497,3002492
22223884,2,3,3002498,3002492
22223884,2,4,3002499,3002492
22223884,2,5,3002500,3002492
22223884,2,6,3002501,3002492
22223885,0,0,3002502,3002502
22223885,1,1,3000278,3002502
22223885,2,1,3002503,3002502
22223886,0,0,3002504,3002504
22223886,1,1,3002505,3002504
22223886,2,1,3002506,3002504
22223886,2,2,3002507,3002504
22223886,2,3,3002508,3002504
22223905,0,0,3002509,3002509
22223905,1,1,3000279,3002509
22223905,1,2,3000266,3002509
22223905,1,3,3002510,3002509
22223905,2,1,3002511,3002509
22223905,2,2,3002512,3002509
22223905,2,3,3002513,3002509
22223905,2,4,3002514,3002509
22223906,0,0,3000279,3000279
22223906,1,1,3002515,3000279
22223906,1,2,3002516,3000279
22223906,2,1,3002517,3000279
22223906,2,2,3002518,3000279
22223906,2,3,3002519,3000279
22223906,2,4,3002520,3000279
22223906,2,5,3002521,3000279
22223908,0,0,3002522,3002522
22223908,1,1,3002523,3002522
22223908,2,1,3002524,3002522
22223908,2,2,3002525,3002522
22223912,0,0,3002526,3002526
22223912,1,1,3002527,3002526
22223912,1,2,3000280,3002526
22223912,1,3,3000281,3002526
22223912,2,1,3002528,3002526
22223912,2,2,3002529,3002526
22223947,0,0,3000111,3000111
22223947,1,1,3002530,3000111
22223947,1,2,3002531,3000111
22223947,1,3,3002532,3000111
22223947,2,1,3002533,3000111
22223947,2,2,3002534,3000111
22223952,0,0,3002535,3002535
22223952,1,1,3002536,3002535
22223952,1,2,3002537,3002535
22223952,1,3,3002538,3002535
22223952,2,1,3002539,3002535
22223952,2,2,3002540,3002535
22223952,2,3,3002541,3002535
22223952,2,4,3002542,3002535
22223954,0,0,3000122,3000122
22223954,1,1,3000119,3000122
22223954,1,2,3002543,3000122
22223954,1,3,3002544,3000122
22223954,2,1,3002545,3000122
22223955,0,0,3002546,3002546
22223955,1,1,3000276,3002546
22223955,1,2,3000277,3002546
22223955,2,1,3002547,3002546
22223955,2,2,3002548,3002546
22223955,2,3,3002549,3002546
22223970,0,0,3000280,3000280
22223970,1,1,3002550,3000280
22223970,1,2,3000280,3000280
22223970,1,3,3002551,3000280
22223970,1,4,3002552,3000280
22223970,2,1,3002553,3000280
22223970,2,2,3002554,3000280
22223972,0,0,3000281,3000281
22223972,1,1,3002555,3000281
22223972,2,1,3002556,3000281
22226356,0,0,3002557,3002557
22226356,1,1,3002558,3002557
22226356,1,2,3000282,3002557
22226356,1,3,3002559,3002557
22226356,2,1,3002560,3002557
22226356,2,2,3002561,3002557
22226356,2,3,3002562,3002557
22226356,2,4,3002563,3002557
22226356,2,5,3002564,3002557
22226357,0,0,3000283,3000283
22226357,2,1,3002565,3000283
22226358,0,0,3000035,3000035
22226358,1,1,3002566,3000035
22226358,1,2,3002567,3000035
22226358,1,3,3000033,3000035
22226358,2,1,3002568,3000035
22226358,2,2,3002569,3000035
22226358,2,3,3002570,3000035
22226359,0,0,3002571,3002571
22226359,1,1,3000284,3002571
22226359,1,2,3002572,3002571
22226359,2,1,3000284,3002571
22226359,2,2,3002573,3002571
22226410,0,0,3002574,3002574
22226410,1,1,3002575,3002574
22226410,1,2,3002576,3002574
22226410,2,1,3000011,3002574
22226410,2,2,3002577,3002574
22226410,2,3,3002578,3002574
22226410,2,4,3002579,3002574
22226410,2,5,3002580,3002574
22226418,0,0,3002581,3002581
22226418,1,1,3002582,3002581
22226418,1,2,3002583,3002581
22226418,2,1,3002584,3002581
22226418,2,2,3002585,3002581
22226418,2,3,3002586,3002581
22226530,0,0,3000250,3000250
22226530,1,1,3002587,3000250
22226530,1,2,3002588,3000250
22226530,1,3,3002589,3000250
22226530,2,1,3002590,3000250
22226530,2,2,3002591,3000250
22226531,0,0,3002592,3002592
22226531,1,1,3002593,3002592
22226531,1,2,3002594,3002592
22226531,2,1,3002595,3002592
22226531,2,2,3002596,3002592
22226536,0,0,3002597,3002597
22226536,1,1,3002598,3002597
22226536,1,2,3002599,3002597
22226536,1,3,3000285,3002597
22226536,2,1,3002600,3002597
22226537,0,0,3002601,3002601
22226537,1,1,3002602,3002601
22226537,2,1,3002603,3002601
22226537,2,2,3002604,3002601
22226537,2,3,3002605,3002601
22226538,0,0,3002606,3002606
22226538,1,1,3002607,3002606
22226538,2,1,3002608,3002606
22226538,2,2,3000087,3002606
22226538,2,3,3002609,3002606
22226538,2,4,3002610,3002606
22226538,2,5,3002611,3002606
22226539,0,0,3000286,3000286
22226539,1,1,3002612,3000286
22226539,2,1,3002613,3000286
22226539,2,2,3002614,3000286
22226540,0,0,3000131,3000131
22226540,1,1,3000130,3000131
22226540,1,2,3002615,3000131
22226540,1,3,3000132,3000131
22226540,2,1,3002616,3000131
22226540,2,2,3000129,3000131
22226540,2,3,3002617,3000131
22226566,0,0,3000287,3000287
22226566,1,1,3000055,3000287
22226566,1,2,3002618,3000287
22226566,1,3,3002619,3000287
22226566,2,1,3002620,3000287
22226566,2,2,3002621,3000287
22226566,2,3,3002622,3000287
22226566,2,4,3002623,3000287
22226566,2,6,3002624,3000287
22226567,0,0,3002625,3002625
22226567,1,1,3000287,3002625
22226567,1,2,3002626,3002625
22226567,2,1,3002627,3002625
22226567,2,2,3002628,3002625
22226567,2,3,3000288,3002625
22226567,2,4,3002629,3002625
22226567,2,5,3002630,3002625
22226569,0,0,3000040,3000040
22226569,1,1,3002631,3000040
22226569,1,2,3000289,3000040
22226569,2,1,3000289,3000040
22226569,2,2,3002632,3000040
22226569,2,3,3002633,3000040
22226569,2,4,3002634,3000040
22226570,0,0,3000095,3000095
22226570,1,1,3000290,3000095
22226570,1,2,3002635,3000095
22226570,1,3,3002636,3000095
22226570,2,1,3000290,3000095
22226570,2,2,3002637,3000095
22226570,2,3,3002638,3000095
22226571,0,0,3000094,3000094
22226571,1,1,3000093,3000094
22226571,1,2,3000100,3000094
22226571,2,1,3000093,3000094
22226614,0,0,3002639,3002639
22226614,1,1,3002640,3002639
22226614,1,2,3002641,3002639
22226614,1,3,3002642,3002639
22226614,2,1,3002643,3002639
22226614,2,2,3002644,3002639
22226614,2,3,3002645,3002639
22226634,0,0,3000291,3000291
22226634,1,1,3002646,3000291
22226634,1,2,3002647,3000291
22226634,2,1,3002648,3000291
22226634,2,2,3002649,3000291
22226634,2,3,3002650,3000291
22226634,2,4,3002651,3000291
22226687,0,0,3002652,3002652
22226687,1,1,3002653,3002652
22226687,1,2,3002654,3002652
22226687,2,1,3002655,3002652
22226687,2,2,3002656,3002652
22226708,0,0,3000244,3000244
22226708,1,1,3002657,3000244
22226708,2,1,3002658,3000244
22226708,2,2,3002659,3000244
22226715,0,0,3000222,3000222
22226715,1,1,3000221,3000222
22226715,1,2,3002660,3000222
22226715,1,3,3000178,3000222
22226715,2,1,3002661,3000222
22226715,2,2,3002662,3000222
22226715,2,3,3002663,3000222
22226746,0,0,3002664,3002664
22226746,1,1,3002665,3002664
22226746,1,2,3002666,3002664
22226746,1,3,3002667,3002664
22226746,2,1,3002668,3002664
22226746,2,2,3002669,3002664
22226767,0,0,3002670,3002670
22226767,1,1,3002671,3002670
22226767,2,1,3002672,3002670
22226767,2,2,3002673,3002670
22226767,2,3,3002674,3002670
22226767,2,4,3002675,3002670
22226767,2,5,3002676,3002670
22226809,0,0,3000213,3000213
22226809,1,1,3000212,3000213
22226809,2,1,3002677,3000213
22226830,0,0,3002678,3002678
22226830,1,1,3002679,3002678
22226830,1,2,3002680,3002678
22226830,1,3,3002681,3002678
22226830,2,1,3002682,3002678
22226830,2,2,3002683,3002678
22226830,2,3,3002684,3002678
22226839,0,0,3002685,3002685
22226839,1,1,3000041,3002685
22226839,2,1,3002686,3002685
22226839,2,2,3002687,3002685
22226839,2,3,3002688,3002685
22226839,2,4,3002689,3002685
22226839,2,5,3000061,3002685
22226851,0,0,3002690,3002690
22226851,1,1,3000278,3002690
22226851,1,2,3002691,3002690
22226851,1,3,3000292,3002690
22226851,2,1,3000249,3002690
22226851,2,2,3002692,3002690
22226854,0,0,3000099,3000099
22226854,1,1,3002693,3000099
22226854,2,1,3002694,3000099
22226855,0,0,3002695,3002695
22226855,1,1,3002696,3002695
22226855,1,2,3002697,3002695
22226855,1,3,3002698,3002695
22226855,1,4,3002699,3002695
22226855,2,1,3002700,3002695
22226855,2,2,3002701,3002695
22226855,2,3,3002702,3002695
22226855,2,4,3002703,3002695
22226905,0,0,3002704,3002704
22226905,1,1,3002705,3002704
22226905,2,1,3002706,3002704
22226905,2,2,3002707,3002704
22226908,0,0,3002708,3002708
22226908,1,1,3002709,3002708
22226908,1,2,3002710,3002708
22226908,1,3,3000036,3002708
22226908,2,1,3002711,3002708
22226908,2,2,3002712,3002708
22226908,2,3,3002713,3002708
22226908,2,4,3002714,3002708
22226910,0,0,3002715,3002715
22226910,1,1,3002716,3002715
22226910,1,2,3000196,3002715
22226910,2,1,3002717,3002715
22226910,2,2,3002718,3002715
22226914,0,0,3002719,3002719
22226914,1,1,3000259,3002719
22226914,1,2,3002720,3002719
22226914,2,1,3002721,3002719
22226915,0,0,3002722,3002722
22226915,1,1,3002723,3002722
22226915,1,2,3002724,3002722
22226915,2,1,3002725,3002722
22226915,2,2,3002726,3002722
22226916,0,0,3002727,3002727
22226916,1,1,3002728,3002727
22226916,1,2,3002729,3002727
22226916,2,1,3002730,3002727
22226916,2,2,3002731,3002727
22226916,2,3,3002732,3002727
22226923,0,0,3002733,3002733
22226923,1,1,3002734,3002733
22226923,1,2,3000293,3002733
22226923,1,3,3002735,3002733
22226923,2,1,3000293,3002733
22226956,0,0,3000278,3000278
22226956,1,1,3002736,3000278
22226956,2,1,3002737,3000278
22226957,0,0,3002738,3002738
22226957,1,1,3002739,3002738
22226957,1,2,3002740,3002738
22226957,1,3,3000294,3002738
22226957,2,1,3000294,3002738
22226958,0,0,3000292,3000292
22226958,1,1,3000295,3000292
22226958,1,2,3002741,3000292
22226958,2,1,3000295,3000292
22227009,0,0,3002742,3002742
22227009,1,1,3002743,3002742
22227009,1,2,3002744,3002742
22227009,1,3,3002745,3002742
22227009,1,4,3002746,3002742
22227009,1,5,3002747,3002742
22227037,0,0,3002748,3002748
22227037,1,1,3002749,3002748
22227037,1,2,3002750,3002748
22227037,2,1,3002751,3002748
22227037,2,6,3000115,3002748
22227055,0,0,3000089,3000089
22227055,1,1,3002752,3000089
22227055,1,2,3000088,3000089
22227055,2,1,3002753,3000089
22227056,0,0,3002754,3002754
22227056,1,1,3002755,3002754
22227056,1,2,3000089,3002754
22227056,2,1,3002756,3002754
22227056,2,2,3002757,3002754
22227057,0,0,3000296,3000296
22227057,1,1,3002758,3000296
22227057,2,1,3002759,3000296
22227057,2,2,3002760,3000296
22227058,0,0,3002761,3002761
22227058,1,1,3002762,3002761
22227058,1,2,3000088,3002761
22227058,1,3,3002763,3002761
22227058,1,4,3002764,3002761
22227073,0,0,3002765,3002765
22227073,1,1,3000250,3002765
22227073,2,1,3002766,3002765
22227115,0,0,3000241,3000241
22227115,1,1,3002767,3000241
22227115,1,2,3000078,3000241
22227115,1,3,3002768,3000241
22227115,1,4,3002769,3000241
22227115,1,5,3002770,3000241
22227115,2,1,3000297,3000241
22227121,0,0,3002771,3002771
22227121,1,1,3002772,3002771
22227121,1,2,3002773,3002771
22227121,2,1,3002774,3002771
22227121,2,2,3002775,3002771
22227121,2,3,3002776,3002771
22227121,2,4,3002777,3002771
22227121,2,5,3002778,3002771
22227122,0,0,3002779,3002779
22227122,1,1,3002780,3002779
22227122,2,1,3000164,3002779
22227123,0,0,3000157,3000157
22227123,1,1,3000156,3000157
22227123,1,2,3002781,3000157
22227123,1,3,3000225,3000157
22227123,1,4,3002782,3000157
22227123,1,5,3002783,3000157
22227123,2,1,3002784,3000157
22227123,2,2,3002785,3000157
22227123,2,3,3002786,3000157
22227124,0,0,3000298,3000298
22227124,1,1,3000004,3000298
22227124,1,2,3000185,3000298
22227124,1,3,3002787,3000298
22227124,2,1,3002788,3000298
22227124,2,2,3002789,3000298
22227125,0,0,3002790,3002790
22227125,1,1,3002791,3002790
22227125,1,2,3002792,3002790
22227125,2,1,3002793,3002790
22227125,2,2,3002794,3002790
22227125,2,3,3002795,3002790
22227126,0,0,3002796,3002796
22227126,1,1,3002797,3002796
22227126,1,2,3002798,3002796
22227126,2,1,3002799,3002796
22227127,0,0,3002800,3002800
22227127,1,1,3000083,3002800
22227127,1,2,3002801,3002800
22227127,2,1,3002802,3002800
22227127,2,2,3002803,3002800
22227127,2,3,3002804,3002800
22227135,0,0,3002805,3002805
22227135,1,1,3002806,3002805
22227135,1,2,3002807,3002805
22227135,2,1,3002808,3002805
22227135,2,2,3002809,3002805
22227139,0,0,3002810,3002810
22227139,1,1,3002811,3002810
22227139,1,2,3002812,3002810
22227139,2,1,3002813,3002810
22227139,2,2,3002814,3002810
22227139,2,3,3002815,3002810
22227139,2,4,3002816,3002810
22227139,2,5,3002817,3002810
22227141,0,0,3000282,3000282
22227141,1,1,3002818,3000282
22227141,1,2,3002819,3000282
22227141,2,1,3002820,3000282
22227151,0,0,3002821,3002821
22227151,1,1,3000299,3002821
22227151,1,2,3002822,3002821
22227151,1,3,3002823,3002821
22227151,1,4,3002824,3002821
22227151,2,1,3000299,3002821
22227153,0,0,3002825,3002825
22227153,1,1,3000300,3002825
22227153,2,1,3002826,3002825
22227153,2,2,3002827,3002825
22227159,0,0,3000029,3000029
22227159,1,1,3002828,3000029
22227159,1,2,3002829,3000029
22227159,1,3,3002830,3000029
22227159,1,4,3002831,3000029
22227159,1,5,3002832,3000029
22227176,0,0,3000107,3000107
22227176,1,1,3000108,3000107
22227176,1,2,3002833,3000107
22227176,1,3,3002834,3000107
22227176,1,4,3002835,3000107
22227176,1,5,3002836,3000107
22227176,2,1,3002837,3000107
22227176,2,2,3002838,3000107
22227176,2,3,3002839,3000107
22227176,2,4,3002840,3000107
22227176,2,5,3002841,3000107
22227211,0,0,3002842,3002842
22227211,1,1,3002843,3002842
22227211,1,2,3002844,3002842
22227211,1,3,3002845,3002842
22227211,2,1,3002846,3002842
22227211,2,2,3002847,3002842
22227211,2,3,3002848,3002842
22227211,2,4,3002849,3002842
22227211,2,5,3002850,3002842
22227217,0,0,3002851,3002851
22227217,1,1,3000298,3002851
22227217,1,2,3000085,3002851
22227217,1,3,3002852,3002851
22227217,2,1,3002853,3002851
22227217,2,2,3002854,3002851
22227217,2,3,3002855,3002851
22227217,2,4,3002856,3002851
22227217,2,5,3002857,3002851
22227219,0,0,3002858,3002858
22227219,1,1,3000163,3002858
22227219,1,2,3000298,3002858
22227219,2,1,3002859,3002858
22227219,2,2,3002860,3002858
22227220,0,0,3002861,3002861
22227220,1,1,3002862,3002861
22227220,1,2,3000301,3002861
22227220,2,1,3000301,3002861
22227222,0,0,3002863,3002863
22227222,1,1,3002864,3002863
22227222,1,2,3000163,3002863
22227222,2,1,3002865,3002863
22227222,2,2,3002866,3002863
22227222,2,3,3002867,3002863
22227222,2,4,3002868,3002863
22227222,2,6,3002869,3002863
22227265,0,0,3002870,3002870
22227265,1,1,3002871,3002870
22227265,1,2,3000302,3002870
22227265,1,3,3002872,3002870
22227265,2,1,3000302,3002870
22227265,2,2,3002873,3002870
22227265,2,3,3002874,3002870
22227265,2,4,3002875,3002870
22227265,2,5,3002876,3002870
22227266,0,0,3002877,3002877
22227266,1,1,3002878,3002877
22227266,1,2,3002879,3002877
22227266,1,3,3002880,3002877
22227266,1,4,3002881,3002877
22227266,2,1,3002882,3002877
22227269,0,0,3002883,3002883
22227269,1,1,3002884,3002883
22227269,1,2,3002885,3002883
22227269,1,3,3002886,3002883
22227269,2,1,3002887,3002883
22227269,2,2,3002888,3002883
22227270,0,0,3002889,3002889
22227270,1,1,3002890,3002889
22227270,1,2,3002891,3002889
22227270,2,1,3002892,3002889
22227270,2,2,3002893,3002889
22227270,2,3,3002894,3002889
22227270,2,4,3000249,3002889
22227270,2,5,3002895,3002889
22227289,0,0,3002896,3002896
22227289,1,1,3002897,3002896
22227289,1,2,3002898,3002896
22227289,2,1,3002899,3002896
22227289,2,2,3002900,3002896
22227289,2,3,3002901,3002896
22227289,2,4,3002902,3002896
22227289,2,5,3002903,3002896
22227290,0,0,3002904,3002904
22227290,1,1,3002905,3002904
22227290,1,2,3002906,3002904
22227290,1,3,3002907,3002904
22227290,2,1,3002908,3002904
22227292,0,0,3000300,3000300
22227292,1,1,3002909,3000300
22227292,1,2,3002910,3000300
22227292,2,1,3002911,3000300
22227292,2,2,3002912,3000300
22227293,0,0,3002913,3002913
22227293,1,1,3002914,3002913
22227293,1,2,3002915,3002913
22227293,2,1,3002916,3002913
22227295,0,0,3002917,3002917
22227295,1,1,3002918,3002917
22227295,1,2,3000265,3002917
22227295,1,3,3002919,3002917
22227295,1,4,3002920,3002917
22227295,2,1,3002921,3002917
22227295,2,2,3002922,3002917
22227295,2,3,3002923,3002917
22227295,2,4,3002924,3002917
22227295,2,5,3002925,3002917
22227297,0,0,3002926,3002926
22227297,1,1,3002927,3002926
22227297,1,2,3000223,3002926
22227297,1,3,3000264,3002926
22227297,1,4,3002928,3002926
22227297,2,1,3002929,3002926
22227299,0,0,3002930,3002930
22227299,1,1,3002931,3002930
22227299,1,2,3000303,3002930
22227299,2,1,3000044,3002930
22227299,2,2,3002932,3002930
22227307,0,0,3002933,3002933
22227307,1,1,3000304,3002933
22227307,1,2,3002934,3002933
22227307,2,1,3000083,3002933
22227307,2,2,3000252,3002933
22227307,2,3,3002935,3002933
22227307,2,6,3002936,3002933
22227309,0,0,3002937,3002937
22227309,1,1,3002938,3002937
22227309,1,2,3000304,3002937
22227309,2,1,3002939,3002937
22227310,0,0,3002940,3002940
22227310,1,1,3002941,3002940
22227310,2,1,3002942,3002940
22227343,0,0,3002943,3002943
22227343,1,1,3002944,3002943
22227343,2,1,3002945,3002943
22227343,2,2,3002946,3002943
22227385,0,0,3002947,3002947
22227385,1,1,3002948,3002947
22227385,1,2,3002949,3002947
22227385,1,3,3002950,3002947
22227385,1,4,3002951,3002947
22227385,2,1,3002952,3002947
22227385,2,2,3002953,3002947
22227385,2,3,3002954,3002947
22227385,2,4,3002955,3002947
22227385,2,5,3002956,3002947
22227386,0,0,3000305,3000305
22227386,1,1,3000306,3000305
22227386,1,2,3002957,3000305
22227386,1,3,3002958,3000305
22227386,1,4,3002959,3000305
22227386,2,1,3002960,3000305
22227386,2,2,3002961,3000305
22227386,2,3,3002962,3000305
22227387,0,0,3002963,3002963
22227387,1,1,3002964,3002963
22227387,1,2,3000288,3002963
22227387,1,3,3002965,3002963
22227387,2,1,3002966,3002963
22227387,2,2,3002967,3002963
22227387,2,3,3002968,3002963
22227387,2,4,3002969,3002963
22227388,0,0,3002970,3002970
22227388,1,1,3002971,3002970
22227388,2,1,3002972,3002970
22227388,2,2,3002973,3002970
22227388,2,3,3002974,3002970
22227389,0,0,3000307,3000307
22227389,1,1,3000308,3000307
22227389,2,1,3002975,3000307
22227391,0,0,3000303,3000303
22227391,1,1,3002976,3000303
22227391,1,2,3002977,3000303
22227391,2,1,3002978,3000303
22227392,0,0,3002979,3002979
22227392,1,1,3000309,3002979
22227392,1,2,3002980,3002979
22227392,1,3,3002981,3002979
22227392,2,1,3000309,3002979
22227453,0,0,3000306,3000306
22227453,1,1,3000305,3000306
22227453,1,2,3002982,3000306
22227453,1,3,3002983,3000306
22227453,2,1,3002984,3000306
22227453,2,2,3002985,3000306
22227457,0,0,3002986,3002986
22227457,1,1,3002987,3002986
22227457,1,2,3002988,3002986
22227457,2,1,3002989,3002986
22227457,2,2,3002990,3002986
22227457,2,3,3002991,3002986
22227457,2,4,3002992,3002986
22227457,2,5,3002993,3002986
22227458,0,0,3002994,3002994
22227458,1,1,3002995,3002994
22227458,1,2,3002996,3002994
22227458,1,3,3002997,3002994
22227458,1,4,3002998,3002994
22227458,2,1,3002999,3002994
22227458,2,2,3003000,3002994
22227458,2,3,3003001,3002994
22227458,2,4,3003002,3002994
22227459,0,0,3003003,3003003
22227459,2,1,3003004,3003003
22227459,2,2,3003005,3003003
22227481,0,0,3000310,3000310
22227481,1,1,3003006,3000310
22227481,1,2,3000297,3000310
22227481,1,3,3000286,3000310
22227481,2,1,3000286,3000310
22227481,2,2,3003007,3000310
22227481,2,3,3003008,3000310
22227481,2,4,3003009,3000310
22227481,2,5,3003010,3000310
22227483,0,0,3003011,3003011
22227483,1,1,3003012,3003011
22227483,1,2,3003013,3003011
22227483,2,1,3000310,3003011
22227511,0,0,3000237,3000237
22227511,1,1,3003014,3000237
22227511,1,2,3000152,3000237
22227511,1,3,3003015,3000237
22227511,2,1,3003016,3000237
22227511,2,2,3003017,3000237
22227511,2,3,3003018,3000237
22227524,0,0,3003019,3003019
22227524,1,1,3003020,3003019
22227524,1,2,3003021,3003019
22227524,1,3,3003022,3003019
22227524,1,4,3000306,3003019
22227524,2,1,3003023,3003019
22227543,0,0,3000311,3000311
22227543,1,1,3003024,3000311
22227543,1,2,3003025,3000311
22227543,1,3,3000312,3000311
22227543,1,4,3000313,3000311
22227543,1,5,3000314,3000311
22227543,2,1,3003026,3000311
22227543,2,2,3003027,3000311
22227543,2,3,3000313,3000311
22227543,2,4,3003028,3000311
22227543,2,5,3000312,3000311
22227561,0,0,3003029,3003029
22227561,1,1,3000241,3003029
22227561,1,2,3000198,3003029
22227561,2,1,3000286,3003029
22227573,0,0,3003030,3003030
22227573,1,1,3003031,3003030
22227573,2,1,3003032,3003030
22227589,0,0,3000315,3000315
22227589,1,1,3003033,3000315
22227589,2,1,3000121,3000315
22227589,2,2,3003034,3000315
22227589,2,3,3003035,3000315
22227589,2,4,3003036,3000315
22227589,2,5,3003037,3000315
22227607,0,0,3003038,3003038
22227607,1,1,3003039,3003038
22227607,1,2,3003040,3003038
22227607,1,3,3003041,3003038
22227607,2,1,3003042,3003038
22227607,2,2,3003043,3003038
22227607,2,3,3003044,3003038
22227609,0,0,3003045,3003045
22227609,1,1,3003046,3003045
22227609,1,2,3003047,3003045
22227609,1,3,3003048,3003045
22227609,2,1,3003049,3003045
22227619,0,0,3003050,3003050
22227619,1,1,3003051,3003050
22227619,1,2,3003052,3003050
22227619,1,3,3000237,3003050
22227619,2,1,3003053,3003050
22227619,2,2,3003054,3003050
22227643,0,0,3000001,3000001
22227643,1,1,3000316,3000001
22227643,1,2,3003055,3000001
22227643,1,3,3003056,3000001
22227643,2,1,3000316,3000001
22227703,0,0,3003057,3003057
22227703,1,1,3000317,3003057
22227703,1,2,3000318,3003057
22227703,1,3,3000319,3003057
22227703,2,1,3003058,3003057
22227703,2,2,3000317,3003057
22227704,0,0,3000319,3000319
22227704,1,1,3003059,3000319
22227704,2,1,3003060,3000319
22227704,2,2,3003061,3000319
22227704,2,3,3003062,3000319
22227705,0,0,3000318,3000318
22227705,1,1,3003063,3000318
22227705,1,2,3003064,3000318
22227705,1,3,3000320,3000318
22227705,2,1,3000320,3000318
22227711,0,0,3003065,3003065
22227711,1,1,3003066,3003065
22227711,1,2,3003067,3003065
22227711,1,3,3000216,3003065
22227711,2,1,3003068,3003065
22227711,2,2,3003069,3003065
22227711,2,3,3003070,3003065
22227711,2,4,3003071,3003065
22227711,2,5,3003072,3003065
22227713,0,0,3003073,3003073
22227713,1,1,3003074,3003073
22227713,1,2,3000213,3003073
22227713,1,3,3003075,3003073
22227713,2,1,3003076,3003073
22227713,2,2,3003077,3003073
22227713,2,3,3003078,3003073
22227713,2,4,3003079,3003073
22227713,2,5,3003080,3003073
22227745,0,0,3003081,3003081
